source_row_id,sequence,type,label,split_seed
282,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](CO)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)[C@H](CS)NC(N[C@@H](C(C)CC)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CS)C(N[C@@H](CS)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CO)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)N1CCC[C@H]1C(N[C@@H](CCSC)C(N[C@@H](CS)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CCC(N[C@@H](C)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)C(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)CC)[C@@H](N)CCCNC(=N)N)C(N[C@@H](CC(NCC(=O)O)N[C@@H](CS)C(=O)O)C(=O)O)N[C@@H](C)C(NCC(=O)O)N[C@@H](Cc1ccccc1)C(=O)O,SMILES,0,42
283,CCC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](NC(N[C@@H](Cc1ccccc1)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)[C@H](CN[C@@H](C)C(N[C@@H](CO)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(N[C@@H](CC(N[C@@H](C(C)N[C@@H](CCSC)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](CC(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@H](C(=O)O)C(C)CC)C(N[C@@H](Cc1ccc(N[C@@H](CC(C)C)C(=O)O)cc1)C(O)N[C@@H](C)C(=O)O)N[C@@H](CC(N)N[C@@H](CC(N)=O)C(=O)O)C(N[C@@H](CO)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@@H](N)Cc1cnc[nH]1)C(C)C)C(=O)O,SMILES,0,42
284,CCC(C)[C@H](NC(C[C@H](NC(N[C@@H](C)C(N[C@H](C(=O)O)C(C)C)N[C@H](C(=O)O)C(C)C)[C@@H](NC(CN)N[C@@H](CC(C)C)C(N[C@@H](Cc1ccccc1)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)C)C(C)C)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)O)N[C@@H](CCCCN)C(=O)O)C(=O)O,SMILES,0,42
285,CCC(C)[C@H](NC[C@H](N)C(N[C@@H](CS)C(N[C@@H](C(C)C)C(N[C@@H](CS)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(N[C@@H](CO)C(=O)O)N[C@@H](CCCCN)C(=O)O)N1CCC[C@H]1C(N[C@@H](CS)C(NCC(=O)O)N[C@@H](CS)C(=O)O)N[C@@H](CN[C@@H](C)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(NCC(N[C@@H](C(C)CC)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(N[C@@H](CS)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CCC(N[C@@H](CS)C(O)N[C@@H](CC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)O)C(N[C@H](C(=O)O)C(C)O)N[C@H](C(=O)O)C(C)CC,SMILES,0,42
287,CC(C)C[C@H](NC(CC[C@H](NC(N[C@@H](CC(N)=O)C(=O)O)[C@H](CCCNC(=N)N)NC(CN)N[C@@H](C)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O,SMILES,0,42
288,CC(C)C[C@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CCC(N)N1CCC[C@H]1C(N[C@@H](Cc1ccccc1)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,SMILES,0,42
289,CCC(C)[C@H](NC(N[C@@H](CC(N)=O)C(=O)O)[C@H](CC(C)C)NC(N[C@@H](C(C)CC)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](CC(C)C)NC(N[C@@H](CN1CCC[C@H]1C(N[C@@H](C)C(=O)O)N[C@@H](CO)C(=O)O)C(N[C@@H](C)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@@H](N)Cc1ccccc1)C(O)N[C@@H](Cc1ccccc1)C(=O)O,SMILES,0,42
293,CC(C)C[C@H](NC(N[C@@H](CC(N)=O)C(=O)O)[C@@H](NC(N[C@@H](CS)C(N[C@@H](C)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](N)CCCCN)C(C)N[C@@H](CCC(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@H](C(=O)O)C(C)O)C(=O)O)C(=O)O,SMILES,0,42
294,CCC(C)[C@H](NC(N[C@@H](CC(N[C@@H](CCSC)C(=O)O)N[C@H](C(=O)O)C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](NC(N[C@@H](C(C)N[C@@H](C(C)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)C(N[C@@H](C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)N1CCC[C@H]1C(N[C@@H](C)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CN1CCC[C@H]1C(N[C@@H](C(C)CC)C(N[C@@H](CCCCN)C(N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)O)N[C@@H](CN[C@@H](C(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CO)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CC(C)C)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(C)CC)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O,SMILES,0,42
295,CC(C)C[C@H](NC(C[C@H](NC(CN)N[C@@H](C(C)C)C(N[C@@H](CO)C(=O)O)N[C@@H](CO)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,SMILES,0,42
296,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](CO)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CCSC)C(N[C@@H](CCC(N)=O)C(=O)O)N1CCC[C@H]1C(=O)O)[C@H](Cc1ccccc1)NC(CN)N[C@@H](CC(C)C)C(N[C@@H](C(C)N[C@@H](C)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(NCC(NCC(=O)O)N[C@@H](CO)C(=O)O)N[C@@H](CCCCN)C(NCC(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCCCN)C(NCC(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C)C(NCC(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O,SMILES,0,42
297,CC(C)C[C@H](NC[C@H](NC(N[C@@H](CCC(N)N[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](C)N)C(=O)O)C(=O)O,SMILES,0,42
298,CC(C)[C@H](NC(N)CC[C@H](N)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O,SMILES,0,42
299,CCC(C)[C@H](NC(N[C@@H](CN[C@@H](C)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)CC)C(N[C@@H](C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)CC)[C@H](CC(C)C)NC(NCC(NCC(N[C@@H](CO)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](C(C)CC)C(N[C@@H](CC(C)C)C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H](N)Cc1ccccc1)C(NCC(=O)O)N[C@@H](CCCCN)C(=O)O,SMILES,0,42
300,CSCC[C@H](NC(N)C[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)C(C)N1CCC[C@H]1C(N[C@@H](CC(=O)O)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,SMILES,0,42
301,CCC(C)[C@H](N)C(N[C@@H](CCC(N[C@@H](C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O,SMILES,0,42
302,CC(C)C[C@H](NC(C[C@H](NC(N[C@@H](C(C)C)C(NCC(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@H](CC(C)C)NC(CN)N[C@@H](CC(C)C)C(NCC(=O)O)N[C@@H](C(C)C)C(NCC(=O)O)N[C@@H](CC(C)C)C(=O)O)C(NCC(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)C(=O)O,SMILES,0,42
305,CCC(C)[C@H](NC(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(N[C@@H](CCCCN)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](N)C(C)N[C@@H](CC(N)N[C@@H](CCC(NCC(=O)O)N[C@@H](C)C(=O)O)C(NCC(=O)O)N[C@@H](C)C(=O)O)C(N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CN[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O)C(C)C)C(=O)O,SMILES,0,42
306,CCC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](Cc1ccc(N[C@@H](CC(C)C)C(=O)O)cc1)NC([C@H](CN[C@@H](C(C)N[C@@H](C(C)C)C(O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)NC(CN)N1CCC[C@H]1C(N[C@@H](CCC(N)NCC(N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)C(N[C@@H](CC(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CC(N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(N[C@H](C(=O)O)C(C)C)N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(N[C@@H](C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)N1CCC[C@H]1C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)O,SMILES,0,42
307,CCC(C)[C@H](N)C(N[C@@H](Cc1ccc(N[C@@H](CCC(=O)O)C(=O)O)cc1)C(=O)O)N[C@@H](C)C(N[C@@H](CCCCN)C(=O)O)N1CCC[C@H]1C(=O)O,SMILES,0,42
308,CC(C)C[C@H](NC(O)[C@H](Cc1cnc[nH]1)NC([C@@H](N)CC(N[C@@H](CC(C)C)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(N[C@@H](CC(=O)O)C(=O)O)N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(N[C@@H](CCCNC(=N)N)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,SMILES,0,42
309,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](C)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@H](CC(C)C)NC([C@@H](N)C(C)C)N1CCC[C@H]1C(N[C@@H](CCSC)C(=O)O)N[C@@H](CN[C@@H](CC(C)C)C(=O)O)C(O)N[C@@H](CC(C)C)C(=O)O)C(NCC(=O)O)N[C@@H](CCCCN)C(=O)O,SMILES,0,42
310,CC(C)C[C@H](NC(NCC(=O)O)[C@@H]1CCCN1C(CC[C@H](N)C(N[C@@H](C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)O,SMILES,0,42
312,CC(C)C[C@H](NC(C[C@H](NC(CN)N1CCC[C@H]1C(N[C@@H](C)C(=O)O)N[C@@H](CO)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,SMILES,0,42
313,CC(C)C[C@H](Nc1ccc(C[C@H](NC(N[C@@H](CC(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N2CCC[C@H]2C(=O)O)[C@H](Cc2ccccc2)NC(N)CC[C@H](N)C(N[C@@H](C(C)NCC(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)N2CCC[C@H]2C(N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CC(NCC(=O)O)N[C@@H](C)C(=O)O)C(O)N[C@@H](CCCNC(=N)N)C(=O)O)C(NCC(=O)O)N[C@@H](CC(C)C)C(=O)O)cc1)C(=O)O,SMILES,0,42
314,CC(C)C[C@H](NC([C@H](Cc1ccc(NCC(=O)O)cc1)NC(N[C@@H](CC(N)N[C@@H](C)C(=O)O)C(=O)O)[C@H](C)N)N1CCC[C@H]1C(=O)O)C(=O)O,SMILES,0,42
317,CCC(C)[C@H](NC(N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@H](CCCCN)NC(CN)N[C@@H](CC(C)C)C(N[C@@H](CC(N[C@@H](CC(N)N[C@@H](C)C(=O)O)C(NCC(=O)O)N[C@@H](C)C(=O)O)N[C@@H](CC(C)C)C(N[C@H](C(=O)O)C(C)C)N[C@H](C(=O)O)C(C)CC)C(N[C@@H](C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](CCSC)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(N[C@@H](CCC(N)=O)C(=O)O)N1CCC[C@H]1C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N1CCC[C@H]1C(=O)O)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C,SMILES,0,42
319,CC(C)C[C@H](NC(N[C@@H](CN1CCC[C@H]1C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@@H](N)C(C)N[C@@H](CN[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,SMILES,0,42
320,CCC(C)[C@H](NC(NCC(NCC(N[C@@H](C)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCC(N)N[C@@H](C)C(=O)O)C(N[C@@H](CC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](CC(C)C)NC(CN)N[C@@H](Cc1c[nH]c2ccccc12)C(N[C@@H](CCCCN)C(N[C@@H](C(C)CC)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)O)N[C@@H](CCC(N[C@@H](CCC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)CC)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](C(C)N[C@H](C(=O)O)C(C)O)C(N[C@@H](C)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(N[C@@H](C)C(=O)O)N[C@@H](C)C(=O)O)C(N[C@@H](C(C)C)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCCNC(=N)N)C(NCC(=O)O)N[C@H](C(=O)O)C(C)CC,SMILES,0,42
322,CC(C)C[C@H](NC(NCC(=O)O)[C@@H]1CCCN1C(N[C@@H](CN[C@@H](Cc1ccc(O)cc1)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)N)C(=O)O,SMILES,0,42
324,CCC(C)[C@H](NC(C[C@H](NC(C)[C@H](NC(N[C@@H](C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)[C@H](Cc1ccccc1)NC(CN)N[C@@H](CC(C)C)C(N[C@@H](CC(N)N[C@@H](C(C)C)C(N[C@@H](CO)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)C(N[C@@H](C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CS)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(N[C@@H](CC(NCC(=O)O)N[C@@H](CCCCN)C(=O)O)C(N[C@@H](CC(C)C)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C)C(N[C@@H](C(C)C)C(N[C@@H](CCCCN)C(=O)O)N1CCC[C@H]1C(=O)O)N[C@@H](C)C(=O)O)C(NCC(=O)O)N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)O)C(=O)O,SMILES,0,42
325,CC(O)[C@H](NC(N[C@@H](CS)C(=O)O)[C@H](C)NC(N[C@@H](CN[C@@H](CO)C(=O)O)C(NCC(=O)O)N[C@@H](CS)C(=O)O)[C@H](CS)NC(CN)N[C@@H](CC(NCC(N[C@@H](CS)C(=O)O)N[C@@H](CNCC(=O)O)C(O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CS)C(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)O)C(NCC(N[C@@H](CS)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CN[C@@H](C)C(=O)O)C(NCC(=O)O)N[C@@H](CO)C(=O)O)C(=O)O,SMILES,0,42
326,CCC(C)[C@H](NC(N[C@@H](CCCCN)C(=O)O)[C@H](CCC(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)N[C@@H](CC(C)C)C(=O)O)NC(N[C@@H](CC(N)N[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](CCC(N)N[C@@H](C(C)N[C@@H](C)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)NC(N[C@@H](CN[C@@H](CC(N[C@@H](CC(N)N[C@@H](CCCNC(=N)N)C(=O)O)C(NCC(=O)O)NCC(=O)O)N[C@@H](Cc1ccc(N[C@@H](CO)C(=O)O)cc1)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)O)C(N[C@@H](C(C)N[C@@H](CC(C)C)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](Cc1ccccc1)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,SMILES,0,42
327,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](C)C(=O)O)N[C@@H](CCCCN)C(=O)O)[C@H](Cc1c[nH]c2ccccc12)NC(N[C@@H](CC(C)C)C(N[C@@H](CC(NCC(N[C@@H](CCSC)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](C(C)C)C(N[C@@H](CC(=O)O)C(=O)O)N[C@H](C(=O)O)C(C)O)C(N[C@@H](C)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](CC(N)N[C@@H](CC(N)=O)C(=O)O)C(N[C@H](C(=O)O)C(C)C)N[C@H](C(=O)O)C(C)O)[C@H](C)N)C(NCC(=O)O)N[C@@H](C)C(=O)O,SMILES,0,42
328,CCC(C)[C@H](NC(N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@H](Cc1ccccc1)NC(NCC(N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N1CCC[C@H]1C(N[C@@H](C)C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H](N)Cc1ccccc1)C(O)N[C@@H](CO)C(=O)O,SMILES,0,42
329,CCC(C)[C@H](NC(N[C@@H](CN[C@H](C(=O)O)C(C)CC)C(N[C@H](C(=O)O)C(C)O)N[C@H](C(=O)O)C(C)O)[C@H](CCCNC(=N)N)NC(N[C@@H](Cc1ccc(N[C@@H](CC(C)C)C(N[C@@H](CCC(=O)O)C(=O)O)N[C@H](C(=O)O)C(C)O)cc1)C(N[C@@H](C(C)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(NCC(=O)O)N[C@@H](C)C(=O)O)N[C@@H](CC(N)N[C@H](C(=O)O)C(C)O)C(NCC(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)CCSC)C(N[C@H](C(=O)O)C(C)CC)N[C@H](C(=O)O)C(C)NCC(=O)O,SMILES,0,42
331,CCC(C)[C@H](NC(N[C@@H](Cc1ccc(N[C@@H](CCC(N)NCC(N[C@@H](CS)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)C(NCC(N[C@H](C(=O)O)C(C)CC)N2CCC[C@H]2C(=O)O)N[C@@H](CCCCN)C(NCC(=O)O)N[C@@H](CS)C(=O)O)cc1)C(N[C@@H](CC(N)N[C@@H](CCCNC(=N)N)C(O)N1CCC[C@H]1C(=O)O)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CS)C(N[C@@H](CC(=O)O)C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H](N)CS)C(N[C@@H](CCCNC(=N)N)C(N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)O,SMILES,0,42
332,CCC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](Cc1ccccc1)NC(N[C@@H](CC(N[C@@H](CO)C(=O)O)N[C@@H](CO)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](CO)C(=O)O)[C@@H]1CCCN1)C(N[C@@H](CC(=O)O)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O,SMILES,0,42
336,CCC(C)[C@H](NC(N[C@@H](Cc1ccccc1)C(=O)O)[C@H](Cc1cnc[nH]1)NC(N[C@@H](Cc1ccc(N[C@@H](CC(N)=O)C(=O)O)cc1)C(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)CS)C(=O)O,SMILES,0,42
337,CSCC[C@H](N)C(N[C@@H](C)C(N[C@@H](CNCC(NCC(=O)O)N[C@@H](CS)C(=O)O)C(N[C@@H](C(C)N[C@@H](CO)C(=O)O)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)N[C@@H](CN[C@@H](Cc1cnc[nH]1)C(=O)O)C(=O)O)N[C@@H](CS)C(N[C@@H](CS)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)N[C@@H](CN[C@@H](CS)C(=O)O)C(N[C@@H](CO)C(=O)O)N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(N[C@@H](CCCCN)C(NCC(=O)O)N[C@@H](CO)C(=O)O)N[C@@H](CS)C(N[C@@H](C)C(=O)O)N[C@@H](CS)C(=O)O,SMILES,0,42
338,CC(C)C[C@H](NC(N)C[C@H](NC(N[C@@H](CC(N)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O)[C@H](CC(C)C)NC(CN)NCC(N[C@@H](C)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(NCC(=O)O)N[C@H](C(=O)O)C(C)C)C(=O)O,SMILES,0,42
339,CCC(C)[C@H](NC(CN)N[C@@H](C(C)C)C(N[C@@H](CS)C(N[C@@H](C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](Cc1ccccc1)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(N[C@@H](CS)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)N[C@@H](CN[C@@H](CCCCN)C(=O)O)C(N[C@@H](CS)C(=O)O)N[C@@H](CCCCN)C(=O)O)C(NCC(N[C@@H](C(C)CC)C(N[C@@H](CS)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N1CCC[C@H]1C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)N[C@@H](CCC(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)CC)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O,SMILES,0,42
