source_row_id,sequence,type,label,split_seed
2604,CN1CCC23CCCC[C@@H]2C1Cc1ccc(O)cc13,SMILES,1,88
2605,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)[C@H]3C1,SMILES,1,88
2606,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CC[C@@H]3C1C5,SMILES,1,88
2607,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,SMILES,1,88
2608,CN1CCC23c4c5ccc(O)c4OC2C(=O)CC[C@@H]3C1C5,SMILES,1,88
2609,CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CC[C@@H]3C1C5,SMILES,1,88
2610,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@@H]3C1C5,SMILES,1,88
2611,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CCC3(O)C1C5,SMILES,1,88
2612,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@H]3C1C5,SMILES,1,88
2613,CN1CCC23c4c5ccc(O)c4O[C@H]2CCC[C@@H]3C1C5,SMILES,1,88
2614,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4O[C@@H]2C(OC(=O)c2cccnc2)C=C[C@@H]3C1C5,SMILES,1,88
2617,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,SMILES,1,88
2618,CN1CCCc2cccc(OC[C@@H]3CNCCO3)c21,SMILES,1,88
2619,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,SMILES,1,88
2621,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,SMILES,1,88
2622,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NC[C@@H]2C1,SMILES,1,88
2623,CN1CCN2c3ccccc3Cn3cccc3[C@@H]2C1,SMILES,1,88
2624,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,SMILES,1,88
2625,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,SMILES,1,88
2626,CN1C[C@@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,SMILES,1,88
2627,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,SMILES,1,88
2628,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,SMILES,1,88
2630,CN1C[C@H]2Cc3ccc(Cl)cc3[C@H](c3ccccc3)[C@@H]2C1,SMILES,1,88
2631,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,SMILES,1,88
2632,CN1[C@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,SMILES,1,88
2633,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,SMILES,1,88
2635,CN1[C@H]2CC[C@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,SMILES,1,88
2637,CN1[C@H]2CC[C@H]1CC(OC(=O)C(C)(CO)c1ccccc1)C2,SMILES,1,88
2638,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,SMILES,1,88
2639,CN1[C@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,SMILES,1,88
2640,CN1c2cc(F)ccc2C(c2ccccc2)=NC[C@@H]1CNC(=O)c1ccoc1,SMILES,1,88
2641,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC[C@H]1CO,SMILES,1,88
2642,CN1c2ccccc2C(c2ccccc2F)=NC[C@@H]1CNC(=O)c1ccsc1,SMILES,1,88
2643,CNC(=O)CCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,SMILES,1,88
2644,CNC(=O)N[C@@H](O)C(Cl)(Cl)Cl,SMILES,1,88
2645,CNC(=O)O[C@@H]1OC(=O)C2(C)C3C=CC(C3)[C@H]12,SMILES,1,88
2646,CNC(=O)O[C@@H]1OC(=O)[C@H]2C3C=CC(C3)[C@H]12,SMILES,1,88
2647,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)[C@H]1N2C,SMILES,1,88
2648,CNC1=CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,SMILES,1,88
2649,CNCCSC1=Cc2ccccc2Oc2ccc(F)cc21,SMILES,1,88
2650,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,SMILES,1,88
2651,CN[C@H]1CC[C@@H](c2ccccc2)c2ccccc21,SMILES,1,88
2652,CN[C@H]1CCc2ncsc2C1,SMILES,1,88
2654,CO/N=C(/C#N)[C@@H]1CN2CCC1CC2,SMILES,1,88
2655,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,SMILES,1,88
2657,COC(=O)C1(O)CC[C@H]2[C@@H]3CCC(=O)[C@H]4C(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,88
2658,COC(=O)[C@@H]1C(O)=CC(Nc2ccc(Cl)cc2)=C[C@@H]1C,SMILES,1,88
2660,COC(=O)[C@@H]1C(O)=CC(Nc2cccc([N+](=O)[O-])c2)=C[C@@H]1C,SMILES,1,88
2661,COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C,SMILES,1,88
2662,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,88
2663,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,88
2664,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@H]1OC,SMILES,1,88
2665,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,88
2666,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,88
2667,COC(=O)c1cncn1[C@@H](C)c1ccccc1,SMILES,1,88
2668,COC(OC)C(=O)C12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,SMILES,1,88
2669,COC12C=CC3(C[C@H]1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,88
2670,COC12CCC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,88
2674,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)[C@@H]1O5,SMILES,1,88
2675,COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,SMILES,1,88
2676,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,SMILES,1,88
2677,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c1-c1ccc(F)cc1,SMILES,1,88
2678,CO[C@H]1CC[C@@H]2C3Cc4ccc(O)c5c4C2(CCN3C)[C@@H]1O5,SMILES,1,88
2679,CO[C@H]1OC2OC3(CN4CCCCC4)C(O)CC(C13)[C@@H]2C,SMILES,1,88
2680,CO[C@H]1OC2OC3(CN4CCCCC4)C(O)C[C@H]([C@H]13)[C@@H]2C,SMILES,1,88
2681,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@H]5CO[C@H](c6cccs6)O[C@H]5[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O,SMILES,1,88
2682,COc1cc2c(cc1CN[C@H]1C3CCN(C3)C1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,SMILES,1,88
2683,COc1cc2c(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)N(S(C)(=O)=O)[C@@H](C)C2,SMILES,1,88
2685,COc1cc2c(cc1OC)S(=O)(=O)O[C@H](C(=O)N[C@@H](C)CC(C)(C)N(C)C)C2,SMILES,1,88
2686,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,SMILES,1,88
2687,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)C[C@@H]3N(C)CC2,SMILES,1,88
2688,COc1cc2oc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2689,COc1cc2sc(-c3ccccc3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2690,COc1cc2sc(C(C)(C)C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2691,COc1cc2sc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2692,COc1cc2sc(C3CC3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2693,COc1ccc(-c2nccs2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2694,COc1ccc(-n2nc(C)cc2C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2695,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,SMILES,1,88
2697,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,SMILES,1,88
2698,COc1ccc(C(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2699,COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,SMILES,1,88
2700,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2701,COc1ccc(N2CCCC2=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2702,COc1ccc(OC[C@@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,SMILES,1,88
2705,COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1Cc1ccc(F)cc1,SMILES,1,88
2707,COc1ccc2c(c1)/C(=C\CCN(C)C)c1ccccc1O2,SMILES,1,88
2708,COc1ccc2c(c1)C13CCCC[C@@H]1C(C2)N(C)CC3,SMILES,1,88
2709,COc1ccc2c(c1)CN(C)C[C@H]2c1ccc(Cl)c(Cl)c1,SMILES,1,88
2710,COc1ccc2c(c1)N(C[C@@H](C)CN1CCC(O)CC1)c1ccccc1S2,SMILES,1,88
2712,COc1ccc2c3c([nH]c2c1)[C@@H]1C[C@H]2[C@H](C[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)[C@H](OC)[C@H]2OC(C)=O)CN1CC3,SMILES,1,88
2715,COc1ccc2c3c1O[C@@H]1C(=O)CCC4(O)C(C2)N(C)CCC314,SMILES,1,88
2717,COc1ccc2c3c1O[C@@H]1C(OC(C)=O)=CC[C@@H]4C(C2)N(C)CCC314,SMILES,1,88
2718,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4C(C2)N(C)CCC341,SMILES,1,88
2719,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4C(C2)NCCC341,SMILES,1,88
2720,COc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@@H]4C(C2)N(C)CCC341,SMILES,1,88
2721,COc1ccc2c3c1O[C@H]1C[C@H](O)C=CC31CCN(C)C2,SMILES,1,88
2722,COc1cccc(C(=O)NC2C[C@@H]3CC[C@@H](C2)N3Cc2ccccc2)c1OC,SMILES,1,88
2723,COc1cccc(C2(O)CCCC[C@H]2CN(C)C)c1,SMILES,1,88
2724,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,SMILES,1,88
2725,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,88
2726,COc1ccccc1N1CCN(CCCCN2C(=O)[C@H]3C(=O)N(C(C)(C)C)C(=O)[C@H](C2=O)C3(C)C)CC1,SMILES,1,88
2727,COc1ccccc1N1CCN(CCC[C@H](O)c2ccc(F)cc2)CC1,SMILES,1,88
2728,COc1ccccc1N1CCN(C[C@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1,SMILES,1,88
2729,COc1ccccc1OC[C@@H]1CNC(=O)O1,SMILES,1,88
2730,COc1ccccc1OC[C@H](O)COC(N)=O,SMILES,1,88
2731,CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,SMILES,1,88
2732,CSC(=O)C1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,88
2733,CSC(=O)C1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SMILES,1,88
2735,C[C@@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl,SMILES,1,88
2737,C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,SMILES,1,88
2738,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,SMILES,1,88
2739,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,SMILES,1,88
2740,C[C@@H](CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,SMILES,1,88
2742,C[C@@H](CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,SMILES,1,88
2743,C[C@@H](Cc1ccccc1)N(C)C,SMILES,1,88
2745,C[C@@H](Cc1ccccc1)N[C@H](C#N)c1ccccc1,SMILES,1,88
2746,C[C@@H]1NC(=O)CO[C@H]1c1ccccc1,SMILES,1,88
2747,C[C@@H]1NCCO[C@H]1c1ccccc1,SMILES,1,88
2749,C[C@@H]1O[C@H]1P(=O)(O)O,SMILES,1,88
2750,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,SMILES,1,88
2751,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,SMILES,1,88
2752,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,SMILES,1,88
2754,C[C@@H]1c2ccccc2N(C(N)=O)c2ccccc2[C@H]1C,SMILES,1,88
2755,C[C@H](F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,SMILES,1,88
2756,C[C@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,SMILES,1,88
2757,C[C@H](Oc1cccc2ccccc12)/C(N)=N\O,SMILES,1,88
2758,C[C@H]1CCCCC1(c1cccs1)N1CCCCC1,SMILES,1,88
2759,C[C@H]1CCCC[C@@H]1C,SMILES,1,88
2760,C[C@H]1CC[C@H](C)[C@@H](C)C1,SMILES,1,88
2761,C[C@H]1CN(C)C[C@@H]2Cc3c(ccc4ccccc34)OC21O,SMILES,1,88
2763,C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,SMILES,1,88
2764,C[C@H]1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,SMILES,1,88
2765,C[C@H]1C[C@@H]2[C@H]([C@@H](O)CC3(C)[C@@H](C(=O)O)CC[C@@H]23)C2(C)CCC(=O)C=C12,SMILES,1,88
2767,C[C@H]1C[C@@H]2[C@H]([C@@H](O)CC3(C)[C@H]2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,SMILES,1,88
2768,C[C@H]1C[C@H]2[C@@H]3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2769,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](Cl)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2770,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC2(C)C1(O)C(=O)CCl,SMILES,1,88
2771,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2772,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,SMILES,1,88
2773,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,SMILES,1,88
2774,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(C)C(=O)CO,SMILES,1,88
2775,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CCl,SMILES,1,88
2776,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,SMILES,1,88
2777,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1C(=O)CO,SMILES,1,88
2778,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(=O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2779,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2780,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,SMILES,1,88
2782,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(Cl)[C@@H](F)CC2(C)[C@H]1C(=O)CO,SMILES,1,88
2783,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC2(C)C1C(=O)CO,SMILES,1,88
2786,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2787,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,SMILES,1,88
2788,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)SCF,SMILES,1,88
2789,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1C(=O)CO,SMILES,1,88
2790,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC2(C)C1(O)C(=O)CO,SMILES,1,88
2791,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC2(C)C1C(=O)CO,SMILES,1,88
2792,C[C@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)CC2(C)C1(O)C(=O)CO)C1(C)C=CC(=O)C=C1C[C@@H]3Cl,SMILES,1,88
2793,C[C@H]1c2ccccc2[C@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,SMILES,1,88
2795,Cc1cc(=O)n(-c2ccccc2)[nH]1,SMILES,1,88
2796,Cc1ccc2c(c1)C13CCCC[C@@H]1C(C2)N(C)CC3,SMILES,1,88
2797,Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1,SMILES,1,88
2800,Cc1cccc(OC[C@@H](O)CNC(C)C)c1,SMILES,1,88
2801,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)C[C@H]21,SMILES,1,88
2802,Cc1cccc2c1Oc1ccccc1C1(O)CCNC[C@H]21,SMILES,1,88
2803,Cc1ccccc1OC[C@@H](CO[C@H](O)C(Cl)(Cl)Cl)O[C@H](O)C(Cl)(Cl)Cl,SMILES,1,88
2804,Cc1cn([C@@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
2805,Cc1cn([C@@H]2C[C@H](F)[C@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
2808,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@@H]2C)c1C,SMILES,1,88
2809,Cc1nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)c(OC(C)C)cc2s1,SMILES,1,88
2811,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O,SMILES,1,88
2812,Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,SMILES,1,88
2814,Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,SMILES,1,88
2815,Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,SMILES,1,88
2816,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,SMILES,1,88
2817,Clc1ccc2c(c1)/C(=C/[C@H]1CN3CCC1CC3)c1ccccc1S2,SMILES,1,88
2818,Clc1ccc2c(c1)/C(=C\[C@H]1CN3CCC1CC3)c1ccccc1S2,SMILES,1,88
2819,Clc1cccc(Cl)c1N[C@H]1N=CCN1,SMILES,1,88
2820,FC(F)(F)C[C@@H](Cl)Br,SMILES,1,88
2822,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@H]43)CC2)c1,SMILES,1,88
2823,FC(F)O[C@@H](Cl)C(F)(F)F,SMILES,1,88
2825,NC1=NC(=O)[C@H](c2ccccc2)O1,SMILES,1,88
2826,NC(=O)CN1C(=O)[C@@H](c2ccccc2)c2ccccc21,SMILES,1,88
2827,NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,SMILES,1,88
2829,NC(=O)c1ccc(F)c2c1C[C@H](N(C1CCC1)C1CCC1)CO2,SMILES,1,88
2830,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)n1,SMILES,1,88
2831,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,SMILES,1,88
2832,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,SMILES,1,88
2834,NCc1ccccc1Sc1ccccc1CO,SMILES,1,88
2836,N[C@H]1CCC[C@H]1c1ccccc1,SMILES,1,88
2837,N[C@H]1C[C@H]1c1ccccc1,SMILES,1,88
2838,Nc1c2c(nc3ccccc13)CCC[C@@H]2O,SMILES,1,88
2841,Nc1ccn([C@@H]2C[C@@H](CO)[C@@H](CO)O2)c(=O)n1,SMILES,1,88
2842,Nc1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,SMILES,1,88
2846,Nc1nc2c(ncn2CC[C@H](O)CO)c(=O)[nH]1,SMILES,1,88
2847,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,SMILES,1,88
2848,O=C(CN1CCC23CCCC[C@@H]2C1Cc1ccc(O)cc13)c1ccccc1,SMILES,1,88
2849,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,SMILES,1,88
2851,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2[C@@H]1CN1CCCC1,SMILES,1,88
2852,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCC(O)C1,SMILES,1,88
2853,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@@H]1CN1CCCC1,SMILES,1,88
2854,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@@H]1CN1CCCC1,SMILES,1,88
2855,O=C(O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]12,SMILES,1,88
2857,O=C1C2[C@H]3C=C[C@@H]([C@H]4C=C[C@@H]43)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,SMILES,1,88
2858,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,SMILES,1,88
2859,O=C1CC2c3cc(Cl)ccc3OC3(CCNC[C@H]23)N1,SMILES,1,88
2860,O=C1CCC(=O)N1C[C@H]1CC[C@H]2CN(c3ncccn3)CCN2C1,SMILES,1,88
2861,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,SMILES,1,88
2862,O=C1CCN=C2C[C@@H](c3ccccc3)CN12,SMILES,1,88
2863,O=C1CC[C@@H](C(=O)N[C@H]2C[C@H]2c2ccccc2)N1,SMILES,1,88
2867,O=C1C[C@@H]2S[C@H](C3(O)CN4C(=O)C[C@@H]4S3)CN12,SMILES,1,88
2868,O=C1NC(=NC2CC2)O[C@H]1c1ccccc1,SMILES,1,88
2869,O=C1NC(=O)C2(c3ccc(Cl)cc3)C[C@H]12,SMILES,1,88
2870,O=C1NCCC[C@@H]1N1C(=O)c2ccccc2S1(=O)=O,SMILES,1,88
2871,O=C1NCN(c2ccccc2)C12CCN(C[C@H]1COc3ccccc3O1)CC2,SMILES,1,88
2872,O=C1N[C@H](CCCl)Oc2ccccc21,SMILES,1,88
2873,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@H]1O,SMILES,1,88
2874,O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O,SMILES,1,88
2875,O=C1[C@H]2C3CCC(C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,SMILES,1,88
2877,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@H]1CCN1CCC(Oc2cccc(Cl)c2)CC1,SMILES,1,88
2878,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ccccn1,SMILES,1,88
2879,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ncccc1Br,SMILES,1,88
2880,O=[N+]([O-])c1nccn1C[C@H](O)CF,SMILES,1,88
2882,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2CC(c3ccc(F)cc3)[C@@H]2C1,SMILES,1,88
2883,O=c1c(Br)ccc2n1C[C@@H]1CNC[C@@H]2C1,SMILES,1,88
2884,O=c1cccc2n1C[C@@H]1CN[C@@H](Br)[C@H]2C1,SMILES,1,88
2885,O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,SMILES,1,88
2886,OC(c1ccccc1)(c1ccccc1)C1C[C@@H]1c1ccncc1,SMILES,1,88
2889,OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,SMILES,1,88
2890,OCCN1CCCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,SMILES,1,88
